Filename,RMS,Pitch,Var,ZCR,Jitter,Shimmer,TEO,Label
1064_IWW_ANG_XX.wav,2219,187,323,0.0868,31.39,30.8,3415605,ANG (Angry)
1064_IWL_SAD_XX.wav,362,153,344,0.0533,46.25,23.21,13242,SAD (Sadness)
1064_IWL_ANG_XX.wav,499,167,314,0.0687,45.87,26.76,103292,ANG (Angry)
1064_IWL_DIS_XX.wav,643,179,345,0.0684,46.91,25.77,169912,DIS (Disgust)
1064_IWW_NEU_XX.wav,475,155,345,0.076,42.43,28.58,34204,NEU (Neutral)
1064_IWW_DIS_XX.wav,536,173,342,0.0764,44.58,29.27,95440,DIS (Disgust)
1064_IWL_FEA_XX.wav,520,154,347,0.063,41.92,26.76,61369,FEA (Fear)
1064_IWW_HAP_XX.wav,305,149,343,0.0536,36.02,24.04,7557,HAP (Happy)
1064_MTI_NEU_XX.wav,675,185,331,0.0605,37.4,25.77,71275,NEU (Neutral)
1064_MTI_HAP_XX.wav,757,188,340,0.0559,28.38,24.45,72966,HAP (Happy)
1064_IWW_SAD_XX.wav,431,155,345,0.0623,40.64,23.55,25013,SAD (Sadness)
1064_MTI_FEA_XX.wav,1046,193,346,0.0557,27.78,30.44,159544,FEA (Fear)
1064_MTI_DIS_XX.wav,421,164,341,0.06,52.23,23.97,55613,DIS (Disgust)
1064_MTI_SAD_XX.wav,231,146,344,0.0513,56.94,20.57,2882,SAD (Sadness)
1064_TAI_NEU_XX.wav,541,157,339,0.0754,40.19,24.34,53153,NEU (Neutral)
1064_MTI_ANG_XX.wav,1299,180,339,0.0684,35.61,29.17,503844,ANG (Angry)
1064_TAI_HAP_XX.wav,689,160,253,0.0723,29.44,28.89,110898,HAP (Happy)
1064_TAI_FEA_XX.wav,1637,194,342,0.1116,34.92,27.88,1030563,FEA (Fear)
1064_TIE_ANG_XX.wav,2902,191,338,0.1159,27.22,30.61,8736376,ANG (Angry)
1064_TAI_ANG_XX.wav,2055,180,337,0.1062,29.66,30.08,2291493,ANG (Angry)
1064_TAI_DIS_XX.wav,1147,183,338,0.0826,31.63,25.09,395106,DIS (Disgust)
1064_TAI_SAD_XX.wav,358,151,340,0.0711,46.63,23.56,29908,SAD (Sadness)
1064_TIE_FEA_XX.wav,1444,173,345,0.0792,31.99,31.66,1205033,FEA (Fear)
1064_TSI_ANG_XX.wav,1867,195,327,0.1671,32.68,36.14,2992121,ANG (Angry)
1064_TIE_SAD_XX.wav,429,155,340,0.0615,38.21,27.56,55643,SAD (Sadness)
1064_TSI_NEU_XX.wav,558,170,338,0.126,38.34,31.94,77571,NEU (Neutral)
1064_TIE_DIS_XX.wav,847,161,339,0.094,45.53,30.17,696051,DIS (Disgust)
1064_TIE_NEU_XX.wav,337,140,346,0.0666,43.02,23.88,23655,NEU (Neutral)
1064_TSI_FEA_XX.wav,1600,211,338,0.1516,23.87,35.72,1166289,FEA (Fear)
1064_TSI_DIS_XX.wav,368,160,341,0.1338,38.66,24.41,37245,DIS (Disgust)
1064_TIE_HAP_XX.wav,697,184,340,0.0664,33.04,37.7,177617,HAP (Happy)
1064_TSI_HAP_XX.wav,617,173,340,0.1031,37.92,30.06,93479,HAP (Happy)
1064_WSI_FEA_XX.wav,1904,198,345,0.1067,26.75,32.35,1203043,FEA (Fear)
1064_TSI_SAD_XX.wav,260,158,336,0.0905,45.73,22.97,9220,SAD (Sadness)
1064_WSI_NEU_XX.wav,745,167,338,0.1051,44.28,28.24,282991,NEU (Neutral)
1065_DFA_DIS_XX.wav,531,154,346,0.0763,43.92,40.52,102319,DIS (Disgust)
1064_WSI_ANG_XX.wav,3785,216,339,0.1728,25.98,33.58,12488272,ANG (Angry)
1065_DFA_ANG_XX.wav,2182,189,340,0.0869,32.99,38.94,3899077,ANG (Angry)
1064_WSI_SAD_XX.wav,263,163,332,0.0805,39.72,24.71,10713,SAD (Sadness)
1064_WSI_DIS_XX.wav,445,181,333,0.1155,39.72,28.23,71601,DIS (Disgust)
1065_DFA_HAP_XX.wav,672,162,310,0.0669,42.92,31.97,185947,HAP (Happy)
1064_WSI_HAP_XX.wav,400,166,341,0.0831,44.32,31.37,46188,HAP (Happy)
1065_DFA_NEU_XX.wav,423,151,344,0.0624,48.7,32.89,42259,NEU (Neutral)
1065_DFA_FEA_XX.wav,471,157,340,0.0628,33.53,32.03,71394,FEA (Fear)
1065_IEO_DIS_HI.wav,454,149,228,0.0851,40.72,26.51,88582,DIS (Disgust)
1065_IEO_DIS_LO.wav,263,169,323,0.0665,45.52,27.97,9604,DIS (Disgust)
1065_DFA_SAD_XX.wav,293,146,305,0.0609,41.57,28.13,13929,SAD (Sadness)
1065_IEO_ANG_HI.wav,4415,236,310,0.1348,23.88,31.73,24282663,ANG (Angry)
1065_IEO_ANG_MD.wav,1322,175,345,0.0883,39.32,38.22,1105853,ANG (Angry)
1065_IEO_ANG_LO.wav,621,160,337,0.0782,41.68,28.46,157063,ANG (Angry)
1065_IEO_FEA_LO.wav,276,141,345,0.0606,51.21,26.84,12076,FEA (Fear)
1065_IEO_DIS_MD.wav,326,173,335,0.0728,48.02,24.84,31186,DIS (Disgust)
1065_IEO_FEA_HI.wav,487,161,328,0.0692,48.86,27.89,98939,FEA (Fear)
1065_IEO_HAP_LO.wav,309,154,342,0.0593,51.63,26.29,14760,HAP (Happy)
1065_IEO_FEA_MD.wav,275,145,346,0.0646,45.3,24.17,10884,FEA (Fear)
1065_IEO_HAP_HI.wav,271,159,240,0.0712,39.19,24.61,8006,HAP (Happy)
1065_IEO_NEU_XX.wav,310,146,343,0.0661,45.75,25.27,17043,NEU (Neutral)
1065_IEO_HAP_MD.wav,385,157,334,0.0935,49.78,27.48,40882,HAP (Happy)
1065_IEO_SAD_MD.wav,229,169,339,0.0529,44.17,21.84,4346,SAD (Sadness)
1065_IEO_SAD_LO.wav,226,152,277,0.065,47.29,21.11,4275,SAD (Sadness)
1065_IOM_DIS_XX.wav,895,156,273,0.061,36.59,22.01,170471,DIS (Disgust)
1065_IEO_SAD_HI.wav,211,160,338,0.0581,51.14,21.39,3138,SAD (Sadness)
1065_IOM_ANG_XX.wav,2907,190,341,0.0768,33.17,31.94,4936713,ANG (Angry)
1065_IOM_FEA_XX.wav,544,155,338,0.056,48.51,21.81,76943,FEA (Fear)
1065_IOM_HAP_XX.wav,643,152,337,0.0604,41.26,20.84,130397,HAP (Happy)
1065_IOM_SAD_XX.wav,368,157,315,0.0503,42.36,20.53,16993,SAD (Sadness)
1065_IOM_NEU_XX.wav,392,171,342,0.0552,39.52,27.28,25098,NEU (Neutral)
1065_ITH_DIS_XX.wav,377,154,329,0.0685,36.4,27.08,21281,DIS (Disgust)
1065_ITH_ANG_XX.wav,2358,183,333,0.0875,32.46,38.74,2992778,ANG (Angry)
1065_ITH_FEA_XX.wav,322,144,344,0.055,42.32,29.99,19696,FEA (Fear)
1065_ITS_ANG_XX.wav,1557,187,343,0.0958,31.92,39.4,997255,ANG (Angry)
1065_ITH_HAP_XX.wav,1108,167,343,0.0771,41.73,36.58,577922,HAP (Happy)
1065_ITH_SAD_XX.wav,336,147,343,0.0607,46.61,28.32,23042,SAD (Sadness)
1065_ITS_HAP_XX.wav,837,169,342,0.0902,45.22,37.53,164738,HAP (Happy)
1065_ITH_NEU_XX.wav,420,159,339,0.0598,44.24,33.11,64445,NEU (Neutral)
1065_ITS_DIS_XX.wav,364,159,339,0.0824,45.92,25.76,22388,DIS (Disgust)
1065_ITS_FEA_XX.wav,324,160,337,0.0712,46.6,27.16,16655,FEA (Fear)
1065_ITS_NEU_XX.wav,404,149,336,0.0776,49.32,30.08,35915,NEU (Neutral)
1065_IWL_ANG_XX.wav,3211,197,320,0.0841,33.13,32.27,6272153,ANG (Angry)
1065_IWL_DIS_XX.wav,502,158,333,0.0647,43.76,25.22,47846,DIS (Disgust)
1065_ITS_SAD_XX.wav,299,154,345,0.0655,43.78,29.31,16210,SAD (Sadness)
1065_IWL_FEA_XX.wav,452,146,341,0.0564,42.29,25.11,34369,FEA (Fear)
1065_IWL_HAP_XX.wav,796,173,340,0.0758,43.22,29.0,136103,HAP (Happy)
1065_IWW_ANG_XX.wav,1931,204,339,0.0774,32.22,42.12,1674927,ANG (Angry)
1065_IWW_DIS_XX.wav,618,164,339,0.0686,47.06,29.82,146581,DIS (Disgust)
1065_IWW_FEA_XX.wav,440,148,344,0.0629,43.58,23.6,32516,FEA (Fear)
1065_IWW_HAP_XX.wav,952,177,313,0.0746,34.94,37.12,295272,HAP (Happy)
1065_IWL_NEU_XX.wav,441,152,340,0.0628,44.88,24.41,48573,NEU (Neutral)
1065_IWL_SAD_XX.wav,302,160,339,0.0506,41.3,19.34,8987,SAD (Sadness)
1065_IWW_NEU_XX.wav,454,166,337,0.0655,46.64,26.8,33215,NEU (Neutral)
1065_IWW_SAD_XX.wav,258,149,336,0.054,39.79,22.15,6096,SAD (Sadness)
1065_MTI_ANG_XX.wav,3166,184,337,0.0815,27.05,29.35,5133619,ANG (Angry)
1065_MTI_DIS_XX.wav,664,176,317,0.0682,34.96,22.68,129483,DIS (Disgust)
1065_MTI_HAP_XX.wav,982,185,337,0.0679,39.99,23.81,280873,HAP (Happy)
1065_MTI_NEU_XX.wav,456,167,333,0.0573,48.25,23.38,42416,NEU (Neutral)
1065_TAI_ANG_XX.wav,2939,199,345,0.1011,30.84,31.37,4615886,ANG (Angry)
1065_MTI_SAD_XX.wav,400,147,240,0.0579,48.02,26.11,24610,SAD (Sadness)
1065_TAI_FEA_XX.wav,625,166,340,0.0733,40.68,32.91,123446,FEA (Fear)
1065_MTI_FEA_XX.wav,419,152,292,0.0542,37.58,23.82,41338,FEA (Fear)
1065_TAI_DIS_XX.wav,540,171,337,0.0849,45.02,26.6,87312,DIS (Disgust)
1065_TAI_SAD_XX.wav,359,157,347,0.068,40.71,25.8,21663,SAD (Sadness)
1065_TAI_HAP_XX.wav,894,162,337,0.0826,37.32,32.69,257590,HAP (Happy)
1065_TAI_NEU_XX.wav,464,156,342,0.0758,41.9,26.18,52303,NEU (Neutral)
1065_TIE_ANG_XX.wav,2505,200,307,0.108,28.94,32.23,6912735,ANG (Angry)
1065_TIE_DIS_XX.wav,364,151,345,0.0874,37.14,24.45,39251,DIS (Disgust)
1065_TIE_FEA_XX.wav,312,158,345,0.0596,53.55,26.45,17068,FEA (Fear)
1065_TIE_SAD_XX.wav,273,154,223,0.0564,41.33,23.11,6089,SAD (Sadness)
1065_TSI_ANG_XX.wav,1843,195,333,0.148,32.81,42.3,2820037,ANG (Angry)
1065_TIE_NEU_XX.wav,392,151,340,0.0663,44.89,25.92,35631,NEU (Neutral)
1065_TSI_DIS_XX.wav,399,169,326,0.1456,38.32,28.35,69675,DIS (Disgust)
1065_TSI_HAP_XX.wav,607,169,335,0.1252,38.34,41.49,155025,HAP (Happy)
1065_TSI_NEU_XX.wav,352,163,333,0.1343,39.57,26.65,30763,NEU (Neutral)
1065_TIE_HAP_XX.wav,690,164,337,0.0756,45.76,32.35,173792,HAP (Happy)
1065_TSI_FEA_XX.wav,298,164,315,0.0984,37.45,26.52,26783,FEA (Fear)
1065_WSI_ANG_XX.wav,2283,175,274,0.1211,27.8,43.1,3602612,ANG (Angry)
1065_WSI_DIS_XX.wav,494,160,314,0.098,36.05,29.82,59101,DIS (Disgust)
1065_WSI_HAP_XX.wav,1150,172,317,0.104,37.47,39.61,442726,HAP (Happy)
1065_TSI_SAD_XX.wav,235,154,340,0.0835,53.14,25.56,12121,SAD (Sadness)
1065_WSI_FEA_XX.wav,466,163,344,0.0824,47.63,34.1,66748,FEA (Fear)
1066_DFA_ANG_XX.wav,2119,218,345,0.0883,23.5,29.57,2855843,ANG (Angry)
1065_WSI_SAD_XX.wav,375,158,269,0.0751,39.41,29.46,27771,SAD (Sadness)
1066_DFA_HAP_XX.wav,670,160,332,0.0683,32.59,36.31,174822,HAP (Happy)
1066_DFA_NEU_XX.wav,350,168,337,0.0598,53.55,29.5,18592,NEU (Neutral)
1065_WSI_NEU_XX.wav,397,158,340,0.08,41.3,28.32,38948,NEU (Neutral)
1066_DFA_DIS_XX.wav,291,165,331,0.064,50.14,26.59,13469,DIS (Disgust)
1066_IEO_ANG_LO.wav,685,159,330,0.0823,49.37,29.34,130950,ANG (Angry)
1066_DFA_FEA_XX.wav,309,146,338,0.065,40.64,26.16,25728,FEA (Fear)
1066_IEO_ANG_HI.wav,5466,239,300,0.1203,17.13,27.55,15827090,ANG (Angry)
1066_DFA_SAD_XX.wav,243,152,335,0.0676,37.33,24.2,6150,SAD (Sadness)
1066_IEO_ANG_MD.wav,737,167,334,0.0878,32.92,28.31,151745,ANG (Angry)
1066_IEO_DIS_HI.wav,489,179,339,0.0997,36.26,27.08,68086,DIS (Disgust)
1066_IEO_DIS_LO.wav,256,151,292,0.056,44.31,25.98,7508,DIS (Disgust)
1066_IEO_HAP_LO.wav,422,160,337,0.0743,48.26,32.36,41059,HAP (Happy)
1066_IEO_HAP_HI.wav,1243,179,345,0.0879,55.46,38.55,608673,HAP (Happy)
1066_IEO_FEA_LO.wav,301,160,343,0.0623,45.26,28.83,14789,FEA (Fear)
1066_IEO_DIS_MD.wav,1142,176,276,0.0842,32.04,27.92,619515,DIS (Disgust)
1066_IEO_HAP_MD.wav,488,162,327,0.0723,37.45,29.91,55648,HAP (Happy)
1066_IEO_FEA_MD.wav,283,143,339,0.0513,46.39,24.61,9270,FEA (Fear)
1066_IEO_FEA_HI.wav,1278,174,342,0.0836,35.43,28.31,1208367,FEA (Fear)
1066_IEO_NEU_XX.wav,396,160,336,0.0611,45.15,27.75,39103,NEU (Neutral)
1066_IEO_SAD_HI.wav,263,154,331,0.054,48.63,21.28,7400,SAD (Sadness)
1066_IEO_SAD_MD.wav,259,161,331,0.061,43.23,24.38,7913,SAD (Sadness)
1066_IEO_SAD_LO.wav,304,158,342,0.0563,44.23,25.52,13650,SAD (Sadness)
1066_IOM_SAD_XX.wav,439,127,343,0.0531,37.56,17.4,21628,SAD (Sadness)
1066_IOM_HAP_XX.wav,682,156,323,0.0603,36.82,21.46,91786,HAP (Happy)
1066_IOM_FEA_XX.wav,334,152,335,0.0492,39.45,21.35,8958,FEA (Fear)
1066_IOM_ANG_XX.wav,2089,186,338,0.0683,25.43,31.71,1430985,ANG (Angry)
1066_IOM_DIS_XX.wav,339,147,334,0.05,42.63,18.91,11870,DIS (Disgust)
1066_IOM_NEU_XX.wav,410,161,337,0.0581,41.78,21.53,27813,NEU (Neutral)
1066_ITH_ANG_XX.wav,599,172,339,0.0701,43.85,34.43,120974,ANG (Angry)
1066_ITH_FEA_XX.wav,291,139,228,0.0593,40.83,23.78,11653,FEA (Fear)
1066_ITH_HAP_XX.wav,731,179,344,0.0723,31.74,42.34,155154,HAP (Happy)
1066_ITH_DIS_XX.wav,335,164,339,0.0715,48.58,28.86,35990,DIS (Disgust)
1066_ITH_NEU_XX.wav,464,167,335,0.0658,57.96,31.43,41395,NEU (Neutral)
1066_ITS_ANG_XX.wav,611,170,342,0.1046,37.4,28.6,109342,ANG (Angry)
1066_ITH_SAD_XX.wav,284,153,344,0.0658,49.43,23.97,20378,SAD (Sadness)
1066_ITS_HAP_XX.wav,537,176,341,0.0942,32.32,35.76,71475,HAP (Happy)
1066_ITS_NEU_XX.wav,334,162,339,0.0762,50.18,25.61,17081,NEU (Neutral)
1066_ITS_SAD_XX.wav,295,156,341,0.0758,46.63,23.61,11237,SAD (Sadness)
1066_IWL_ANG_XX.wav,2744,185,316,0.0784,27.48,28.16,2565324,ANG (Angry)
1066_ITS_DIS_XX.wav,421,167,336,0.073,43.54,33.93,46474,DIS (Disgust)
1066_IWL_FEA_XX.wav,421,150,340,0.0609,41.27,24.79,39105,FEA (Fear)
1066_IWL_DIS_XX.wav,387,152,344,0.0599,46.97,24.49,25528,DIS (Disgust)
1066_IWL_NEU_XX.wav,518,153,332,0.0632,45.92,25.17,51380,NEU (Neutral)
1066_IWL_HAP_XX.wav,574,165,343,0.0619,43.93,28.69,50718,HAP (Happy)
1066_ITS_FEA_XX.wav,323,152,338,0.0774,51.01,27.61,21479,FEA (Fear)
1066_IWL_SAD_XX.wav,326,149,335,0.0533,43.72,21.45,12543,SAD (Sadness)
1066_IWW_ANG_XX.wav,833,178,337,0.0773,51.36,36.52,192985,ANG (Angry)
1066_IWW_NEU_XX.wav,442,150,338,0.0658,44.67,27.75,30009,NEU (Neutral)
1066_IWW_DIS_XX.wav,508,165,342,0.0838,49.01,25.1,60907,DIS (Disgust)
1066_IWW_FEA_XX.wav,351,150,319,0.0673,47.86,27.41,24001,FEA (Fear)
1066_IWW_SAD_XX.wav,253,148,339,0.0735,43.66,23.91,7091,SAD (Sadness)
1066_IWW_HAP_XX.wav,628,169,338,0.0651,36.96,31.19,81322,HAP (Happy)
1066_MTI_ANG_XX.wav,2717,190,340,0.0759,34.42,34.74,2845966,ANG (Angry)
1066_MTI_DIS_XX.wav,609,162,339,0.073,43.27,29.85,73908,DIS (Disgust)
1066_MTI_HAP_XX.wav,962,184,330,0.0673,37.25,28.62,202113,HAP (Happy)
1066_MTI_NEU_XX.wav,416,165,329,0.0616,46.29,26.99,33441,NEU (Neutral)
1066_MTI_FEA_XX.wav,473,151,289,0.0684,39.55,24.29,51378,FEA (Fear)
1066_MTI_SAD_XX.wav,380,144,334,0.0627,39.53,22.14,25655,SAD (Sadness)
1066_TAI_HAP_XX.wav,564,169,338,0.0723,49.73,32.58,56264,HAP (Happy)
1066_TAI_DIS_XX.wav,443,156,341,0.0984,39.85,23.03,33611,DIS (Disgust)
1066_TAI_NEU_XX.wav,483,151,341,0.076,36.95,21.78,40545,NEU (Neutral)
1066_TAI_FEA_XX.wav,408,162,338,0.0823,33.3,25.16,22530,FEA (Fear)
1066_TAI_ANG_XX.wav,2220,205,337,0.0952,30.31,32.58,1629783,ANG (Angry)
1066_TAI_SAD_XX.wav,307,150,339,0.0635,49.55,24.9,12085,SAD (Sadness)
1066_TIE_ANG_XX.wav,1008,164,345,0.0696,41.4,37.12,645030,ANG (Angry)
1066_TIE_HAP_XX.wav,495,164,345,0.0675,35.52,29.54,57430,HAP (Happy)
1066_TIE_FEA_XX.wav,396,156,339,0.0671,41.69,28.14,34568,FEA (Fear)
1066_TSI_ANG_XX.wav,1320,212,336,0.188,33.99,31.92,1044574,ANG (Angry)
1066_TSI_FEA_XX.wav,480,159,343,0.1717,38.58,29.38,95378,FEA (Fear)
1066_TIE_NEU_XX.wav,365,163,334,0.0628,47.41,24.33,31539,NEU (Neutral)
1066_TIE_DIS_XX.wav,487,146,332,0.0669,45.42,27.65,72939,DIS (Disgust)
1066_TIE_SAD_XX.wav,297,153,344,0.0546,42.6,21.47,12633,SAD (Sadness)
1066_TSI_DIS_XX.wav,527,183,345,0.1902,42.48,26.59,204237,DIS (Disgust)
1066_TSI_HAP_XX.wav,1099,214,340,0.2177,31.33,37.53,557083,HAP (Happy)
1066_TSI_NEU_XX.wav,380,149,341,0.1224,42.1,29.65,41265,NEU (Neutral)
1066_TSI_SAD_XX.wav,264,160,344,0.134,46.52,22.39,18672,SAD (Sadness)
1066_WSI_DIS_XX.wav,480,163,345,0.1248,32.12,32.55,162870,DIS (Disgust)
1067_DFA_ANG_XX.wav,1731,197,318,0.076,17.58,31.62,745976,ANG (Angry)
1066_WSI_NEU_XX.wav,538,161,343,0.1018,43.41,29.75,94435,NEU (Neutral)
1067_DFA_FEA_XX.wav,881,178,340,0.058,26.0,31.62,147006,FEA (Fear)
1067_DFA_HAP_XX.wav,686,178,245,0.0583,21.48,26.37,68063,HAP (Happy)
1066_WSI_FEA_XX.wav,356,144,283,0.0983,32.87,27.93,35040,FEA (Fear)
1066_WSI_HAP_XX.wav,788,179,346,0.1014,33.2,32.48,161443,HAP (Happy)
1066_WSI_ANG_XX.wav,2501,189,322,0.1541,17.92,31.64,4052593,ANG (Angry)
1067_DFA_NEU_XX.wav,513,158,333,0.058,35.76,30.33,45337,NEU (Neutral)
1067_DFA_DIS_XX.wav,366,151,260,0.0806,35.75,27.11,22881,DIS (Disgust)
1067_DFA_SAD_XX.wav,516,151,274,0.0584,23.5,27.5,42553,SAD (Sadness)
1067_IEO_ANG_LO.wav,1062,199,327,0.075,20.57,26.4,194230,ANG (Angry)
1066_WSI_SAD_XX.wav,298,153,346,0.0761,41.88,25.64,16860,SAD (Sadness)
1067_IEO_ANG_MD.wav,925,178,339,0.0736,34.25,28.08,206456,ANG (Angry)
1067_IEO_DIS_MD.wav,1083,168,309,0.0721,26.61,23.32,223418,DIS (Disgust)
1067_IEO_HAP_HI.wav,3446,313,331,0.0926,8.1,25.87,3020743,HAP (Happy)
1067_IEO_HAP_LO.wav,465,180,344,0.0679,27.71,24.91,22094,HAP (Happy)
1067_IEO_FEA_LO.wav,460,148,257,0.0766,35.43,23.6,31863,FEA (Fear)
1067_IEO_DIS_LO.wav,461,152,300,0.0808,38.3,23.71,31848,DIS (Disgust)
1067_IEO_FEA_HI.wav,1638,216,340,0.0801,23.07,34.25,890922,FEA (Fear)
1067_IEO_DIS_HI.wav,1411,192,330,0.0898,25.31,29.35,819969,DIS (Disgust)
1067_IEO_ANG_HI.wav,5597,253,346,0.0949,14.45,23.2,17986309,ANG (Angry)
1067_IEO_NEU_XX.wav,516,160,342,0.0686,40.45,29.13,41967,NEU (Neutral)
1067_IEO_HAP_MD.wav,400,168,340,0.0776,36.08,27.93,21034,HAP (Happy)
1067_IEO_FEA_MD.wav,506,177,330,0.0774,35.33,21.71,57832,FEA (Fear)
1067_IEO_SAD_HI.wav,275,162,345,0.0663,46.73,24.22,9794,SAD (Sadness)
1067_IOM_NEU_XX.wav,710,160,219,0.0492,22.76,16.36,53490,NEU (Neutral)
1067_IEO_SAD_MD.wav,344,160,337,0.0659,37.45,25.78,14636,SAD (Sadness)
1067_IEO_SAD_LO.wav,280,151,341,0.0628,39.01,24.51,9357,SAD (Sadness)
1067_IOM_HAP_XX.wav,655,185,339,0.0455,35.83,26.76,40207,HAP (Happy)
1067_IOM_ANG_XX.wav,2235,203,286,0.0636,14.84,27.82,855283,ANG (Angry)
1067_IOM_FEA_XX.wav,781,174,324,0.0495,31.53,21.37,71121,FEA (Fear)
1067_IOM_SAD_XX.wav,450,170,329,0.0536,38.84,20.66,15031,SAD (Sadness)
1067_ITH_FEA_XX.wav,403,160,307,0.0625,34.06,24.59,20981,FEA (Fear)
1067_ITH_ANG_XX.wav,1008,167,343,0.0848,28.79,31.54,227174,ANG (Angry)
1067_IOM_DIS_XX.wav,710,163,347,0.0535,28.21,20.08,58618,DIS (Disgust)
1067_ITH_DIS_XX.wav,275,156,305,0.0681,40.4,25.16,7350,DIS (Disgust)
1067_ITH_HAP_XX.wav,774,178,338,0.0657,31.08,29.46,99601,HAP (Happy)
1067_ITS_ANG_XX.wav,1645,200,344,0.0983,19.39,33.08,432288,ANG (Angry)
1067_ITH_NEU_XX.wav,523,161,331,0.0618,34.07,29.98,45727,NEU (Neutral)
1067_ITH_SAD_XX.wav,365,147,311,0.0694,33.3,23.3,17736,SAD (Sadness)
1067_ITS_FEA_XX.wav,458,155,323,0.0935,32.07,27.32,28273,FEA (Fear)
1067_ITS_NEU_XX.wav,500,173,341,0.0808,28.12,28.64,46510,NEU (Neutral)
1067_ITS_DIS_XX.wav,412,161,341,0.0991,35.89,23.78,26725,DIS (Disgust)
1067_IWL_HAP_XX.wav,657,164,317,0.0601,25.56,24.12,59542,HAP (Happy)
1067_ITS_SAD_XX.wav,412,167,341,0.0759,43.79,28.76,28721,SAD (Sadness)
1067_ITS_HAP_XX.wav,424,175,345,0.0855,31.61,22.13,22128,HAP (Happy)
1067_IWL_NEU_XX.wav,738,157,316,0.0544,28.12,20.29,60772,NEU (Neutral)
1067_IWL_FEA_XX.wav,591,162,333,0.0546,26.36,26.25,26326,FEA (Fear)
1067_IWL_SAD_XX.wav,809,150,276,0.0551,21.99,19.81,100163,SAD (Sadness)
1067_IWW_ANG_XX.wav,473,160,340,0.066,32.23,25.14,22225,ANG (Angry)
1067_IWL_DIS_XX.wav,831,167,343,0.0619,42.02,24.46,128044,DIS (Disgust)
1067_IWL_ANG_XX.wav,2407,189,306,0.066,20.01,22.14,1249586,ANG (Angry)
1067_IWW_HAP_XX.wav,667,192,314,0.0647,28.45,28.19,48009,HAP (Happy)
1067_IWW_FEA_XX.wav,537,177,246,0.0548,28.58,26.22,21341,FEA (Fear)
1067_IWW_DIS_XX.wav,767,164,338,0.0672,34.37,24.37,96212,DIS (Disgust)
1067_IWW_NEU_XX.wav,668,179,339,0.062,32.39,25.06,52775,NEU (Neutral)
1067_MTI_FEA_XX.wav,1682,207,338,0.0525,28.34,31.62,322439,FEA (Fear)
1067_MTI_ANG_XX.wav,2277,212,336,0.0667,24.05,31.63,909072,ANG (Angry)
1067_MTI_DIS_XX.wav,1326,184,300,0.0629,23.87,25.78,325444,DIS (Disgust)
1067_MTI_HAP_XX.wav,754,174,342,0.0501,33.02,23.21,54147,HAP (Happy)
1067_MTI_NEU_XX.wav,792,162,320,0.0527,26.47,22.82,80493,NEU (Neutral)
1067_IWW_SAD_XX.wav,1774,215,285,0.0947,22.38,31.9,708308,SAD (Sadness)
1067_MTI_SAD_XX.wav,516,157,280,0.0572,29.78,25.11,27541,SAD (Sadness)
1067_TAI_HAP_XX.wav,675,160,240,0.0636,30.62,21.8,50683,HAP (Happy)
1067_TAI_NEU_XX.wav,765,175,329,0.0559,33.99,26.68,67611,NEU (Neutral)
1067_TAI_FEA_XX.wav,1068,193,340,0.0681,30.0,30.8,159802,FEA (Fear)
1067_TAI_DIS_XX.wav,1856,193,335,0.1004,28.2,27.62,927518,DIS (Disgust)
1067_TAI_SAD_XX.wav,438,156,337,0.0672,36.82,21.48,18617,SAD (Sadness)
1067_TIE_DIS_XX.wav,389,156,342,0.0642,39.75,22.06,24864,DIS (Disgust)
1067_TIE_FEA_XX.wav,690,173,338,0.068,34.34,32.75,77714,FEA (Fear)
1067_TAI_ANG_XX.wav,2326,197,342,0.0897,22.23,28.52,1341386,ANG (Angry)
1067_TIE_HAP_XX.wav,405,156,282,0.0561,29.42,24.6,14361,HAP (Happy)
1067_TIE_ANG_XX.wav,849,167,277,0.0832,22.89,26.57,233361,ANG (Angry)
1067_TIE_NEU_XX.wav,670,164,254,0.0649,21.44,30.89,104105,NEU (Neutral)
1067_TSI_ANG_XX.wav,2090,203,298,0.1419,24.9,35.82,1854532,ANG (Angry)
1067_TIE_SAD_XX.wav,381,144,346,0.0666,35.07,22.4,31733,SAD (Sadness)
1067_TSI_NEU_XX.wav,609,185,312,0.1412,25.77,27.89,121787,NEU (Neutral)
1067_TSI_FEA_XX.wav,614,167,260,0.1238,31.37,32.6,122014,FEA (Fear)
1067_TSI_DIS_XX.wav,414,152,291,0.1505,34.96,29.89,62502,DIS (Disgust)
1067_TSI_HAP_XX.wav,646,175,218,0.1048,26.54,34.7,105742,HAP (Happy)
1067_WSI_FEA_XX.wav,1007,215,322,0.0953,20.24,35.49,139627,FEA (Fear)
1067_TSI_SAD_XX.wav,693,177,215,0.095,29.19,27.99,134703,SAD (Sadness)
1068_DFA_ANG_XX.wav,3457,202,320,0.1141,25.75,35.23,8734041,ANG (Angry)
1067_WSI_DIS_XX.wav,356,169,348,0.0839,32.92,28.16,18968,DIS (Disgust)
1067_WSI_NEU_XX.wav,549,164,313,0.0731,28.29,30.09,49580,NEU (Neutral)
1067_WSI_ANG_XX.wav,2795,207,336,0.1205,20.95,29.47,2655129,ANG (Angry)
1068_DFA_DIS_XX.wav,427,159,341,0.0627,50.97,31.14,55051,DIS (Disgust)
1067_WSI_SAD_XX.wav,524,170,341,0.0924,34.15,27.02,67760,SAD (Sadness)
